Recording	Participant	TOI	Interval	clause_type	number	AOI	Stimulus	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Duration_of_first_fixation	Number_of_saccades_in_AOI
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	500	250	2	70	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	417	208	2	200	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	483	483	1	483	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	350	350	1	350	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	30	30	1	30	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	397	397	1	397	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	550	275	2	170	1
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	414	414	1	414	0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording1	Test Participant 1	Entire Recording	1	or,sr	ss,pp,sp,ps	Rectangle 5	s5	0		0		0
