Recording	Participant	TOI	Interval	clause_type	number	AOI	stimulus	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Duration_of_first_fixation	Number_of_saccades_in_AOI
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	61	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle 2	s3	346	346	1	346	0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle 2	s3	37	37	1	37	0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle 3	s4	22	22	1	22	0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	62	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle 3	s4	32	32	1	32	0
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle 3	s4	335	168	2	113	1
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	63	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle 3	s4	31	31	1	31	0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle 4	s5	214	214	1	214	0
Recording3	Test Participant 1	Stimulus	64	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	65	or,sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	65	or,sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	65	or,sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	65	or,sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	65	or,sr	ss	Rectangle 4	s5	39	39	1	39	0
Recording3	Test Participant 1	Stimulus	77	sr,filler	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	77	sr,filler	ps	Rectangle 1	s2	239	239	1	239	0
Recording3	Test Participant 1	Stimulus	77	sr,filler	ps	Rectangle 2	s3	180	180	1	180	0
Recording3	Test Participant 1	Stimulus	77	sr,filler	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	77	sr,filler	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle 1	s2	32	32	1	32	0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle 1	s2	296	296	1	296	0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle 2	s3	102	102	1	102	0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	78	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle 2	s3	340	170	2	296	1
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle 2	s3	34	34	1	34	0
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	79	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle 2	s3	26	26	1	26	0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle 2	s3	263	263	1	263	0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle 3	s4	126	126	1	126	0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	80	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle 3	s4	28	28	1	28	0
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle 3	s4	339	113	3	113	2
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	81	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle 3	s4	28	28	1	28	0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle 4	s5	242	242	1	242	0
Recording3	Test Participant 1	Stimulus	82	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	83	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	83	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	83	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	83	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	83	sr	ps	Rectangle 4	s5	45	45	1	45	0
Recording3	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle	s1	154	154	1	154	0
Recording3	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle 2	s3	163	163	1	163	0
Recording3	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle	s1	196	196	1	196	0
Recording3	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle 1	s2	233	233	1	233	0
Recording3	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle 2	s3	37	37	1	37	0
Recording3	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle 2	s3	346	346	1	346	0
Recording3	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle 3	s4	54	54	1	54	0
Recording3	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle 3	s4	367	183	2	113	1
Recording3	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle 4	s5	254	254	1	254	0
Recording3	Test Participant 1	Eye Tracker Items.024	1	sr	ss	Rectangle	s1	120	120	1	120	0
Recording3	Test Participant 1	Eye Tracker Items.024	1	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.024	1	sr	ss	Rectangle 2	s3	146	73	2	46	1
Recording3	Test Participant 1	Eye Tracker Items.024	1	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.024	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.025	1	sr	ss	Rectangle	s1	263	263	1	263	0
Recording3	Test Participant 1	Eye Tracker Items.025	1	sr	ss	Rectangle 1	s2	87	87	1	87	0
Recording3	Test Participant 1	Eye Tracker Items.025	1	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.025	1	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.025	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.026	1	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.026	1	sr	ss	Rectangle 1	s2	213	213	1	213	0
Recording3	Test Participant 1	Eye Tracker Items.026	1	sr	ss	Rectangle 2	s3	137	137	1	137	0
Recording3	Test Participant 1	Eye Tracker Items.026	1	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.026	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.027	1	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.027	1	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.027	1	sr	ss	Rectangle 2	s3	413	207	2	246	1
Recording3	Test Participant 1	Eye Tracker Items.027	1	sr	ss	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.027	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.028	1	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.028	1	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.028	1	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.028	1	sr	ss	Rectangle 3	s4	370	185	2	317	1
Recording3	Test Participant 1	Eye Tracker Items.028	1	sr	ss	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.029	1	sr	ss	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.029	1	sr	ss	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.029	1	sr	ss	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.029	1	sr	ss	Rectangle 3	s4	163	163	1	163	0
Recording3	Test Participant 1	Eye Tracker Items.029	1	sr	ss	Rectangle 4	s5	220	220	1	220	0
Recording3	Test Participant 1	Eye Tracker Items.053	1	sr	pp	Rectangle	s1	187	187	1	187	0
Recording3	Test Participant 1	Eye Tracker Items.053	1	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.053	1	sr	pp	Rectangle 2	s3	163	163	1	163	0
Recording3	Test Participant 1	Eye Tracker Items.053	1	sr	pp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.053	1	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.054	1	sr	pp	Rectangle	s1	230	230	1	230	0
Recording3	Test Participant 1	Eye Tracker Items.054	1	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.054	1	sr	pp	Rectangle 2	s3	120	120	1	120	0
Recording3	Test Participant 1	Eye Tracker Items.054	1	sr	pp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.054	1	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.055	1	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.055	1	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.055	1	sr	pp	Rectangle 2	s3	350	175	2	296	1
Recording3	Test Participant 1	Eye Tracker Items.055	1	sr	pp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.055	1	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.056	1	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.056	1	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.056	1	sr	pp	Rectangle 2	s3	363	363	1	363	0
Recording3	Test Participant 1	Eye Tracker Items.056	1	sr	pp	Rectangle 3	s4	104	104	1	104	0
Recording3	Test Participant 1	Eye Tracker Items.056	1	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.057	1	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.057	1	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.057	1	sr	pp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.057	1	sr	pp	Rectangle 3	s4	433	144	3	146	2
Recording3	Test Participant 1	Eye Tracker Items.057	1	sr	pp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.058	1	sr	pp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.058	1	sr	pp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.058	1	sr	pp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.058	1	sr	pp	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Eye Tracker Items.058	1	sr	pp	Rectangle 4	s5	287	287	1	287	0
Recording3	Test Participant 1	Eye Tracker Items.061	1	sr	ps	Rectangle	s1	437	437	1	437	0
Recording3	Test Participant 1	Eye Tracker Items.061	1	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.061	1	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.061	1	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.061	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.062	1	sr	ps	Rectangle	s1	213	213	1	213	0
Recording3	Test Participant 1	Eye Tracker Items.062	1	sr	ps	Rectangle 1	s2	104	104	1	104	0
Recording3	Test Participant 1	Eye Tracker Items.062	1	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.062	1	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.062	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.063	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.063	1	sr	ps	Rectangle 1	s2	246	246	1	246	0
Recording3	Test Participant 1	Eye Tracker Items.063	1	sr	ps	Rectangle 2	s3	104	104	1	104	0
Recording3	Test Participant 1	Eye Tracker Items.063	1	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.063	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.064	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.064	1	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.064	1	sr	ps	Rectangle 2	s3	246	246	1	246	0
Recording3	Test Participant 1	Eye Tracker Items.064	1	sr	ps	Rectangle 3	s4	170	170	1	170	0
Recording3	Test Participant 1	Eye Tracker Items.064	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.065	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.065	1	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.065	1	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.065	1	sr	ps	Rectangle 3	s4	533	267	2	430	1
Recording3	Test Participant 1	Eye Tracker Items.065	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.066	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.066	1	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.066	1	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.066	1	sr	ps	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Eye Tracker Items.066	1	sr	ps	Rectangle 4	s5	270	270	1	270	0
Recording3	Test Participant 1	Eye Tracker Items.075	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.075	1	sr	ps	Rectangle 1	s2	270	270	1	270	0
Recording3	Test Participant 1	Eye Tracker Items.075	1	sr	ps	Rectangle 2	s3	180	180	1	180	0
Recording3	Test Participant 1	Eye Tracker Items.075	1	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.075	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.076	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.076	1	sr	ps	Rectangle 1	s2	296	296	1	296	0
Recording3	Test Participant 1	Eye Tracker Items.076	1	sr	ps	Rectangle 2	s3	137	137	1	137	0
Recording3	Test Participant 1	Eye Tracker Items.076	1	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.076	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.077	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.077	1	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.077	1	sr	ps	Rectangle 2	s3	367	183	2	296	1
Recording3	Test Participant 1	Eye Tracker Items.077	1	sr	ps	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.077	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.078	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.078	1	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.078	1	sr	ps	Rectangle 2	s3	263	263	1	263	0
Recording3	Test Participant 1	Eye Tracker Items.078	1	sr	ps	Rectangle 3	s4	154	154	1	154	0
Recording3	Test Participant 1	Eye Tracker Items.078	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.079	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.079	1	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.079	1	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.079	1	sr	ps	Rectangle 3	s4	367	122	3	113	2
Recording3	Test Participant 1	Eye Tracker Items.079	1	sr	ps	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.080	1	sr	ps	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.080	1	sr	ps	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.080	1	sr	ps	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.080	1	sr	ps	Rectangle 3	s4	130	130	1	130	0
Recording3	Test Participant 1	Eye Tracker Items.080	1	sr	ps	Rectangle 4	s5	286	286	1	286	0
Recording3	Test Participant 1	Eye Tracker Items.090	1	sr	sp	Rectangle	s1	387	387	1	387	0
Recording3	Test Participant 1	Eye Tracker Items.090	1	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.090	1	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.090	1	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.090	1	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.091	1	sr	sp	Rectangle	s1	230	230	1	230	0
Recording3	Test Participant 1	Eye Tracker Items.091	1	sr	sp	Rectangle 1	s2	137	137	1	137	0
Recording3	Test Participant 1	Eye Tracker Items.091	1	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.091	1	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.091	1	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.092	1	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.092	1	sr	sp	Rectangle 1	s2	263	263	1	263	0
Recording3	Test Participant 1	Eye Tracker Items.092	1	sr	sp	Rectangle 2	s3	37	37	1	37	0
Recording3	Test Participant 1	Eye Tracker Items.092	1	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.092	1	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.093	1	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.093	1	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.093	1	sr	sp	Rectangle 2	s3	263	263	1	263	0
Recording3	Test Participant 1	Eye Tracker Items.093	1	sr	sp	Rectangle 3	s4	170	170	1	170	0
Recording3	Test Participant 1	Eye Tracker Items.093	1	sr	sp	Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.094	1	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.094	1	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.094	1	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.094	1	sr	sp	Rectangle 3	s4	346	173	2	146	1
Recording3	Test Participant 1	Eye Tracker Items.094	1	sr	sp	Rectangle 4	s5	54	54	1	54	0
Recording3	Test Participant 1	Eye Tracker Items.095	1	sr	sp	Rectangle	s1	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.095	1	sr	sp	Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.095	1	sr	sp	Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.095	1	sr	sp	Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Eye Tracker Items.095	1	sr	sp	Rectangle 4	s5	467	233	2	296	1
Recording3	Test Participant 1	practice_1_s1	1	practice		Rectangle	s1	367	367	1	367	0
Recording3	Test Participant 1	practice_1_s1	1	practice		Rectangle 1	s1	367	367	1	367	0
Recording3	Test Participant 1	practice_1_s1	1	practice		Rectangle 2	s2	0		0		0
Recording3	Test Participant 1	practice_1_s1	1	practice		Rectangle 3	s3	179	179	1	179	0
Recording3	Test Participant 1	practice_1_s1	1	practice		Rectangle 4	s4	0		0		0
Recording3	Test Participant 1	practice_1_s1	1	practice		Rectangle 5	s5	0		0		0
Recording3	Test Participant 1	practice_1_s1	2	practice		Rectangle	s1	0		0		0
